target_id,subject,version,function_name,major_target_dir,run_name,config_path,exported_mutant_java_files,status,return_code,run_dir,execution_summary_json
jxpath_1f_jjMoveStringLiteralDfa2_0__line536_597,JxPath_1,f,jjMoveStringLiteralDfa2_0,/home/francisco/mt-harness/harness/executions/java/major/major_with_exports/targets/jxpath_1f_jjMoveStringLiteralDfa2_0__line536_597,major_exec__major_with_exports_exec_v1__jxpath_1f_jjMoveStringLiteralDfa2_0__line536_597,/home/francisco/mt-harness/harness/executions/java/major/execution/major_with_exports_exec_v1/configs/jxpath_1f_jjMoveStringLiteralDfa2_0__line536_597.json,130,prepared,,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__jxpath_1f_jjMoveStringLiteralDfa2_0__line536_597,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__jxpath_1f_jjMoveStringLiteralDfa2_0__line536_597/execution/summary.json
jxpath_1f_jjMoveStringLiteralDfa3_0__line598_658,JxPath_1,f,jjMoveStringLiteralDfa3_0,/home/francisco/mt-harness/harness/executions/java/major/major_with_exports/targets/jxpath_1f_jjMoveStringLiteralDfa3_0__line598_658,major_exec__major_with_exports_exec_v1__jxpath_1f_jjMoveStringLiteralDfa3_0__line598_658,/home/francisco/mt-harness/harness/executions/java/major/execution/major_with_exports_exec_v1/configs/jxpath_1f_jjMoveStringLiteralDfa3_0__line598_658.json,130,prepared,,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__jxpath_1f_jjMoveStringLiteralDfa3_0__line598_658,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__jxpath_1f_jjMoveStringLiteralDfa3_0__line598_658/execution/summary.json
jxpath_1f_jjCanMove_2__line1658_1715,JxPath_1,f,jjCanMove_2,/home/francisco/mt-harness/harness/executions/java/major/major_with_exports/targets/jxpath_1f_jjCanMove_2__line1658_1715,major_exec__major_with_exports_exec_v1__jxpath_1f_jjCanMove_2__line1658_1715,/home/francisco/mt-harness/harness/executions/java/major/execution/major_with_exports_exec_v1/configs/jxpath_1f_jjCanMove_2__line1658_1715.json,52,prepared,,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__jxpath_1f_jjCanMove_2__line1658_1715,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__jxpath_1f_jjCanMove_2__line1658_1715/execution/summary.json
jxpath_1f_jjMoveStringLiteralDfa1_0__line480_535,JxPath_1,f,jjMoveStringLiteralDfa1_0,/home/francisco/mt-harness/harness/executions/java/major/major_with_exports/targets/jxpath_1f_jjMoveStringLiteralDfa1_0__line480_535,major_exec__major_with_exports_exec_v1__jxpath_1f_jjMoveStringLiteralDfa1_0__line480_535,/home/francisco/mt-harness/harness/executions/java/major/execution/major_with_exports_exec_v1/configs/jxpath_1f_jjMoveStringLiteralDfa1_0__line480_535.json,106,prepared,,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__jxpath_1f_jjMoveStringLiteralDfa1_0__line480_535,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__jxpath_1f_jjMoveStringLiteralDfa1_0__line480_535/execution/summary.json
jxpath_1f_jjCanMove_1__line1602_1657,JxPath_1,f,jjCanMove_1,/home/francisco/mt-harness/harness/executions/java/major/major_with_exports/targets/jxpath_1f_jjCanMove_1__line1602_1657,major_exec__major_with_exports_exec_v1__jxpath_1f_jjCanMove_1__line1602_1657,/home/francisco/mt-harness/harness/executions/java/major/execution/major_with_exports_exec_v1/configs/jxpath_1f_jjCanMove_1__line1602_1657.json,50,prepared,,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__jxpath_1f_jjCanMove_1__line1602_1657,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__jxpath_1f_jjCanMove_1__line1602_1657/execution/summary.json
jxpath_1f_jj_3R_19__line3419_3440,JxPath_1,f,jj_3R_19,/home/francisco/mt-harness/harness/executions/java/major/major_with_exports/targets/jxpath_1f_jj_3R_19__line3419_3440,major_exec__major_with_exports_exec_v1__jxpath_1f_jj_3R_19__line3419_3440,/home/francisco/mt-harness/harness/executions/java/major/execution/major_with_exports_exec_v1/configs/jxpath_1f_jj_3R_19__line3419_3440.json,38,prepared,,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__jxpath_1f_jj_3R_19__line3419_3440,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__jxpath_1f_jj_3R_19__line3419_3440/execution/summary.json
lang_1f_binaryBeMsb0ToHexDigit__line511_582,Lang_1,f,binaryBeMsb0ToHexDigit,/home/francisco/mt-harness/harness/executions/java/major/major_with_exports/targets/lang_1f_binaryBeMsb0ToHexDigit__line511_582,major_exec__major_with_exports_exec_v1__lang_1f_binaryBeMsb0ToHexDigit__line511_582,/home/francisco/mt-harness/harness/executions/java/major/execution/major_with_exports_exec_v1/configs/lang_1f_binaryBeMsb0ToHexDigit__line511_582.json,74,prepared,,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__lang_1f_binaryBeMsb0ToHexDigit__line511_582,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__lang_1f_binaryBeMsb0ToHexDigit__line511_582/execution/summary.json
lang_1f_binaryToHexDigit__line300_365,Lang_1,f,binaryToHexDigit,/home/francisco/mt-harness/harness/executions/java/major/major_with_exports/targets/lang_1f_binaryToHexDigit__line300_365,major_exec__major_with_exports_exec_v1__lang_1f_binaryToHexDigit__line300_365,/home/francisco/mt-harness/harness/executions/java/major/execution/major_with_exports_exec_v1/configs/lang_1f_binaryToHexDigit__line300_365.json,31,prepared,,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__lang_1f_binaryToHexDigit__line300_365,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__lang_1f_binaryToHexDigit__line300_365/execution/summary.json
lang_1f_binaryToHexDigitMsb0_4bits__line403_474,Lang_1,f,binaryToHexDigitMsb0_4bits,/home/francisco/mt-harness/harness/executions/java/major/major_with_exports/targets/lang_1f_binaryToHexDigitMsb0_4bits__line403_474,major_exec__major_with_exports_exec_v1__lang_1f_binaryToHexDigitMsb0_4bits__line403_474,/home/francisco/mt-harness/harness/executions/java/major/execution/major_with_exports_exec_v1/configs/lang_1f_binaryToHexDigitMsb0_4bits__line403_474.json,21,prepared,,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__lang_1f_binaryToHexDigitMsb0_4bits__line403_474,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__lang_1f_binaryToHexDigitMsb0_4bits__line403_474/execution/summary.json
lang_1f_hexDigitMsb0ToBinary__line220_265,Lang_1,f,hexDigitMsb0ToBinary,/home/francisco/mt-harness/harness/executions/java/major/major_with_exports/targets/lang_1f_hexDigitMsb0ToBinary__line220_265,major_exec__major_with_exports_exec_v1__lang_1f_hexDigitMsb0ToBinary__line220_265,/home/francisco/mt-harness/harness/executions/java/major/execution/major_with_exports_exec_v1/configs/lang_1f_hexDigitMsb0ToBinary__line220_265.json,66,prepared,,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__lang_1f_hexDigitMsb0ToBinary__line220_265,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__lang_1f_hexDigitMsb0ToBinary__line220_265/execution/summary.json
math_45f_scalb__line3036_3112,Math_45,f,scalb,/home/francisco/mt-harness/harness/executions/java/major/major_with_exports/targets/math_45f_scalb__line3036_3112,major_exec__major_with_exports_exec_v1__math_45f_scalb__line3036_3112,/home/francisco/mt-harness/harness/executions/java/major/execution/major_with_exports_exec_v1/configs/math_45f_scalb__line3036_3112.json,79,prepared,,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__math_45f_scalb__line3036_3112,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__math_45f_scalb__line3036_3112/execution/summary.json
math_55f_round__line1330_1403,Math_55,f,round,/home/francisco/mt-harness/harness/executions/java/major/major_with_exports/targets/math_55f_round__line1330_1403,major_exec__major_with_exports_exec_v1__math_55f_round__line1330_1403,/home/francisco/mt-harness/harness/executions/java/major/execution/major_with_exports_exec_v1/configs/math_55f_round__line1330_1403.json,55,prepared,,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__math_55f_round__line1330_1403,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__math_55f_round__line1330_1403/execution/summary.json
math_82f_roundUnscaled__line1074_1154,Math_82,f,roundUnscaled,/home/francisco/mt-harness/harness/executions/java/major/major_with_exports/targets/math_82f_roundUnscaled__line1074_1154,major_exec__major_with_exports_exec_v1__math_82f_roundUnscaled__line1074_1154,/home/francisco/mt-harness/harness/executions/java/major/execution/major_with_exports_exec_v1/configs/math_82f_roundUnscaled__line1074_1154.json,46,prepared,,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__math_82f_roundUnscaled__line1074_1154,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__math_82f_roundUnscaled__line1074_1154/execution/summary.json
math_85f_dqd__line1318_1411,Math_85,f,dqd,/home/francisco/mt-harness/harness/executions/java/major/major_with_exports/targets/math_85f_dqd__line1318_1411,major_exec__major_with_exports_exec_v1__math_85f_dqd__line1318_1411,/home/francisco/mt-harness/harness/executions/java/major/execution/major_with_exports_exec_v1/configs/math_85f_dqd__line1318_1411.json,209,prepared,,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__math_85f_dqd__line1318_1411,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__math_85f_dqd__line1318_1411/execution/summary.json
math_43f_regress__line759_823,Math_43,f,regress,/home/francisco/mt-harness/harness/executions/java/major/major_with_exports/targets/math_43f_regress__line759_823,major_exec__major_with_exports_exec_v1__math_43f_regress__line759_823,/home/francisco/mt-harness/harness/executions/java/major/execution/major_with_exports_exec_v1/configs/math_43f_regress__line759_823.json,106,prepared,,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__math_43f_regress__line759_823,harness/executions/java/major/execution/major_with_exports_exec_v1/runs/major_exec__major_with_exports_exec_v1__math_43f_regress__line759_823/execution/summary.json
