dataset,subject_id,target_id,run_name,function_name,mutant_id,mutant_hash,build_status,test_status,killed,executable,log_path,operator,mutation_descriptor,owner,method,source_line,instruction_index,original_expression,replacement_expression,raw_mutant
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_52,8b2604352578a18b69a01153bf3ce7e1131e43bd3b635ba7fd8c30f2ea04219f,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,0:POS,org.apache.commons.math.util.FastMath,"scalb(double,int)",3085,92771,0L,1L,"52:LVR:0:POS:org.apache.commons.math.util.FastMath@scalb(double,int):3085:92771:0L |==> 1L"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_53,53929377be2442d077e4eb0296c4668c37883b7e9c45f9f71e9fee154770eb70,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,0:NEG,org.apache.commons.math.util.FastMath,"scalb(double,int)",3085,92771,0L,-1L,"53:LVR:0:NEG:org.apache.commons.math.util.FastMath@scalb(double,int):3085:92771:0L |==> -1L"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_54,cd755bfe1b6d869a475e4d61ff890e75f9af5fabc7f554d1ff4f7fc232b87680,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,0:POS,org.apache.commons.math.util.FastMath,"scalb(double,int)",3085,92777,0.0,1.0,"54:LVR:0:POS:org.apache.commons.math.util.FastMath@scalb(double,int):3085:92777:0.0 |==> 1.0"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_55,181465a810294056560a74d5de3e7dfcab0e6275d5db4189f7916b17fd0e2319,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,0:NEG,org.apache.commons.math.util.FastMath,"scalb(double,int)",3085,92777,0.0,-1.0,"55:LVR:0:NEG:org.apache.commons.math.util.FastMath@scalb(double,int):3085:92777:0.0 |==> -1.0"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_56,a7b8951edccd6be1ca4dcbb27c7dbc31df7abd8543279ae94963c50d8248dc84,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,0:POS,org.apache.commons.math.util.FastMath,"scalb(double,int)",3085,92784,0.0,1.0,"56:LVR:0:POS:org.apache.commons.math.util.FastMath@scalb(double,int):3085:92784:0.0 |==> 1.0"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_57,f263a3b1512df7d9ad21d4a664c0c437c8a66a4a72eafac6a35765899d4b0476,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,0:NEG,org.apache.commons.math.util.FastMath,"scalb(double,int)",3085,92784,0.0,-1.0,"57:LVR:0:NEG:org.apache.commons.math.util.FastMath@scalb(double,int):3085:92784:0.0 |==> -1.0"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_58,ae5ad875a86be9c2e6ab65f2d7f79232117016b21ec56bdac394b60690e538c8,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,0:POS,org.apache.commons.math.util.FastMath,"scalb(double,int)",3089,92899,0,1,"58:LVR:0:POS:org.apache.commons.math.util.FastMath@scalb(double,int):3089:92899:0 |==> 1"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_59,aa4596a5176c64006d22489349ca1f4cd735f6b2447c1feacc45c907ebf78c9b,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,0:NEG,org.apache.commons.math.util.FastMath,"scalb(double,int)",3089,92899,0,-1,"59:LVR:0:NEG:org.apache.commons.math.util.FastMath@scalb(double,int):3089:92899:0 |==> -1"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_60,24152b743280aa7288415a3b41c01a1cf2c611fa2b6d0cde1f4f3863aa6884dc,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,POS:0,org.apache.commons.math.util.FastMath,"scalb(double,int)",3092,93005,52,0,"60:LVR:POS:0:org.apache.commons.math.util.FastMath@scalb(double,int):3092:93005:52 |==> 0"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_61,cf8e760eefcc62ee71155c0a49aaa4c398848e6d90f134e002255cfac7a52779,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,POS:NEG,org.apache.commons.math.util.FastMath,"scalb(double,int)",3092,93005,52,-52,"61:LVR:POS:NEG:org.apache.commons.math.util.FastMath@scalb(double,int):3092:93005:52 |==> -52"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_62,3701be3ca2c8dcabadb5204d25afeb1bc5fc2425b20ed2f1d2963b2a2ced4a26,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,POS:0,org.apache.commons.math.util.FastMath,"scalb(double,int)",3092,93012,1,0,"62:LVR:POS:0:org.apache.commons.math.util.FastMath@scalb(double,int):3092:93012:1 |==> 0"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_63,eabb8d6d77de0781afa3d8ca36c5a140bcce4bde99360c32bc41a207a8a3b997,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,POS:NEG,org.apache.commons.math.util.FastMath,"scalb(double,int)",3092,93012,1,-1,"63:LVR:POS:NEG:org.apache.commons.math.util.FastMath@scalb(double,int):3092:93012:1 |==> -1"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_64,85546a170d6420fd6587b4e03bc7a75c2807efef97cb49c5119fd02dd6005359,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,POS:0,org.apache.commons.math.util.FastMath,"scalb(double,int)",3093,93060,1,0,"64:LVR:POS:0:org.apache.commons.math.util.FastMath@scalb(double,int):3093:93060:1 |==> 0"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_65,19a2932f8feb79c2935936b6807da9da965be1cf202038fb8449339ac863fd85,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,POS:NEG,org.apache.commons.math.util.FastMath,"scalb(double,int)",3093,93060,1,-1,"65:LVR:POS:NEG:org.apache.commons.math.util.FastMath@scalb(double,int):3093:93060:1 |==> -1"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_66,76356e6355ed80fc68447374f584f97d7313b6e142118848a75cf85eedc1c01d,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,POS:0,org.apache.commons.math.util.FastMath,"scalb(double,int)",3097,93191,4503599627370495L,0L,"66:LVR:POS:0:org.apache.commons.math.util.FastMath@scalb(double,int):3097:93191:4503599627370495L |==> 0L"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_67,fb05cc839dc24a125e685fc59a981dcf93e5f5547c54e5dce6d9da4cad827a51,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,POS:NEG,org.apache.commons.math.util.FastMath,"scalb(double,int)",3097,93191,4503599627370495L,-4503599627370495L,"67:LVR:POS:NEG:org.apache.commons.math.util.FastMath@scalb(double,int):3097:93191:4503599627370495L |==> -4503599627370495L"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_68,ab5e8581bc26645d8c55445b068b7d2864f8fa7ae60547f35dfe92bedd8b34c8,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,POS:0,org.apache.commons.math.util.FastMath,"scalb(double,int)",3099,93250,2047,0,"68:LVR:POS:0:org.apache.commons.math.util.FastMath@scalb(double,int):3099:93250:2047 |==> 0"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_69,b9c2739de71afdabcb48ece9eac2049de139d078f58cf8c34fedb89d9865d55c,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,POS:NEG,org.apache.commons.math.util.FastMath,"scalb(double,int)",3099,93250,2047,-2047,"69:LVR:POS:NEG:org.apache.commons.math.util.FastMath@scalb(double,int):3099:93250:2047 |==> -2047"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_70,2158440a96003d588e81a9c844ce7024bf25fafe0c5351dbec4e17a575981247,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,POS:0,org.apache.commons.math.util.FastMath,"scalb(double,int)",3100,93344,52,0,"70:LVR:POS:0:org.apache.commons.math.util.FastMath@scalb(double,int):3100:93344:52 |==> 0"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_71,5dda1b6d129c9f14ecd421bba56d94885140805adacc9269c931793f57782b6f,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,POS:NEG,org.apache.commons.math.util.FastMath,"scalb(double,int)",3100,93344,52,-52,"71:LVR:POS:NEG:org.apache.commons.math.util.FastMath@scalb(double,int):3100:93344:52 |==> -52"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_72,70acb2f5f8fa1134610f2bbf47c6d70a6a9fc075cacc66638ab537aa7a61271e,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,0:POS,org.apache.commons.math.util.FastMath,"scalb(double,int)",3102,93422,0L,1L,"72:LVR:0:POS:org.apache.commons.math.util.FastMath@scalb(double,int):3102:93422:0L |==> 1L"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_73,c2858e6fd791c2dfe03f847b4c50ac7dd00666da1154a88af7e76147a43a0352,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,0:NEG,org.apache.commons.math.util.FastMath,"scalb(double,int)",3102,93422,0L,-1L,"73:LVR:0:NEG:org.apache.commons.math.util.FastMath@scalb(double,int):3102:93422:0L |==> -1L"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_74,a6419bd02bee3991551c82109978367dddefb977a19343004978d2dee4b2c516,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,POS:0,org.apache.commons.math.util.FastMath,"scalb(double,int)",3105,93540,2047,0,"74:LVR:POS:0:org.apache.commons.math.util.FastMath@scalb(double,int):3105:93540:2047 |==> 0"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_75,c196f3394d24a0cb7d87b15a24692ea25c166e88b3d4716dcaa60228ef3d5068,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,POS:NEG,org.apache.commons.math.util.FastMath,"scalb(double,int)",3105,93540,2047,-2047,"75:LVR:POS:NEG:org.apache.commons.math.util.FastMath@scalb(double,int):3105:93540:2047 |==> -2047"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_76,98a64722ae6b99e9088df9e6e76099a411e0994292c2a6928e79d367bde1dcb5,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,POS:0,org.apache.commons.math.util.FastMath,"scalb(double,int)",3106,93630,52,0,"76:LVR:POS:0:org.apache.commons.math.util.FastMath@scalb(double,int):3106:93630:52 |==> 0"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_77,80b4722ded3b25d0ba1bfd036062f53e4b831cdf905ffb3f81e8efca10ebae04,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,POS:NEG,org.apache.commons.math.util.FastMath,"scalb(double,int)",3106,93630,52,-52,"77:LVR:POS:NEG:org.apache.commons.math.util.FastMath@scalb(double,int):3106:93630:52 |==> -52"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_78,6e75971fea083f026496b512cadbf86809f0f18c4b28108ac7ec54829bc7237a,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,0:POS,org.apache.commons.math.util.FastMath,"scalb(double,int)",3108,93700,0L,1L,"78:LVR:0:POS:org.apache.commons.math.util.FastMath@scalb(double,int):3108:93700:0L |==> 1L"
defects4j,Math_45,math_45f_scalb__line3036_3112,major_all_supported_local_full_rerun_final,scalb,major_79,5600b91c1089ca01b6ae1c7299fa942579a8ed84f3d850635717627429dd9c54,SUCCESS,NOT_RUN,,True,harness/executions/java/major/major_all_supported_local_full_rerun_final/targets/math_45f_scalb__line3036_3112/run.log,LVR,0:NEG,org.apache.commons.math.util.FastMath,"scalb(double,int)",3108,93700,0L,-1L,"79:LVR:0:NEG:org.apache.commons.math.util.FastMath@scalb(double,int):3108:93700:0L |==> -1L"
