target_id,run_name,mutant_id,test_name,kill_cause
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_1,com.google.gson.stream.JsonReaderTest::testLenientUnquotedNames,ASSERTION_FAILURE
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_1,com.google.gson.stream.JsonReaderTest::testLenientUnquotedStrings,ASSERTION_FAILURE
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_1,com.google.gson.stream.JsonReaderTest::testLongs,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_1,com.google.gson.stream.JsonReaderTest::testMixedCaseLiterals,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_1,com.google.gson.stream.JsonReaderTest::testNextFailuresDoNotAdvance,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_1,com.google.gson.stream.JsonReaderTest::testNullLiteralIsNotAString,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_1,com.google.gson.stream.JsonReaderTest::testNumberWithOctalPrefix,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_1,com.google.gson.stream.JsonReaderTest::testPrematureEndOfInput,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_1,com.google.gson.stream.JsonReaderTest::testPrematurelyClosed,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_1,com.google.gson.stream.JsonReaderTest::testReadArray,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_1,com.google.gson.stream.JsonReaderTest::testStrictUnnecessaryArraySeparators,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.GsonTypeAdapterTest::testTypeAdapterProperlyConvertsTypes,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.GsonTypeAdapterTest::testTypeAdapterThrowsException,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.MixedStreamTest::testReadNulls,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.CustomDeserializerTest::testCustomDeserializerReturnsNullForTopLevelPrimitives,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.NullObjectAndFieldTest::testTopLevelNullObjectDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testBadValueForBigIntegerDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testBigDecimalAsStringRepresentationDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testBigDecimalDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testBigDecimalInfinityDeserializationNotSupported,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testBigDecimalNaNDeserializationNotSupported,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testBigDecimalNegativeInfinityDeserializationNotSupported,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testBigDecimalNoFractAsStringRepresentationDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testBigDecimalPreservePrecisionDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testBigIntegerDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testDoubleAsStringRepresentationDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testDoubleInfinityDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testDoubleNaNDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testDoubleNoFractAsStringRepresentationDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testFloatInfinityDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testFloatNaNDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testLargeDoubleDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testNegativeInfinityDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testNegativeInfinityFloatDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testNumberDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testOverridingDefaultPrimitiveSerialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testPrimitiveBooleanAutoboxedDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testPrimitiveClassLiteral,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testPrimitiveDoubleAutoboxedDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testPrimitiveIntegerAutoboxedDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testPrimitiveLongAutoboxedDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testReallyLongValuesDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testSmallValueForBigDecimalDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.PrimitiveTest::testSmallValueForBigIntegerDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.ReadersWritersTest::testTopLevelNullObjectDeserializationWithReader,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.functional.ReadersWritersTest::testTopLevelNullObjectDeserializationWithReaderAndSerializeNulls,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.stream.JsonReaderTest::testLenientTopLevelValueType,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.stream.JsonReaderTest::testNoTopLevelObject,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_11,com.google.gson.stream.JsonReaderTest::testStrictTopLevelValueType,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.JsonObjectTest::testReadPropertyWithEmptyStringName,ASSERTION_FAILURE
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.JsonParserTest::testParseMixedArray,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.JsonParserTest::testParseReader,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.JsonParserTest::testParseString,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.JsonParserTest::testReadWriteTwoObjects,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.MixedStreamTest::testReadMixedStreamed,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.MixedStreamTest::testReaderDoesNotMutateState,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ArrayTest::testArrayOfCollectionDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ArrayTest::testArrayOfPrimitivesAsObjectsDeserialization,ASSERTION_FAILURE
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ArrayTest::testArrayOfPrimitivesWithCustomTypeAdapter,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ArrayTest::testNullsInArrayDeserialization,ASSERTION_FAILURE
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ArrayTest::testSingleNullInArrayDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ArrayTest::testTopLevelArrayOfIntsDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.CollectionTest::testNullsInListDeserialization,ASSERTION_FAILURE
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.CollectionTest::testSetDeserialization,ASSERTION_FAILURE
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.CollectionTest::testTopLevelCollectionOfIntegersDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.CollectionTest::testTopLevelListOfIntegerCollectionsDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.CollectionTest::testWildcardCollectionField,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.CollectionTest::testWildcardPrimitiveCollectionDeserilaization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ConcurrencyTest::testMultiThreadDeserialization,ASSERTION_FAILURE
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ConcurrencyTest::testSingleThreadDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.CustomDeserializerTest::testCustomDeserializerReturnsNullForArrayElementsForArrayField,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.CustomDeserializerTest::testJsonTypeFieldBasedDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.CustomTypeAdaptersTest::testCustomDeserializerForLong,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.CustomTypeAdaptersTest::testCustomDeserializers,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.CustomTypeAdaptersTest::testCustomNestedDeserializers,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.DefaultTypeAdaptersTest::testBigDecimalFieldDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.DefaultTypeAdaptersTest::testBigIntegerFieldDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultCalendarDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultGregorianCalendarDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.DefaultTypeAdaptersTest::testPropertiesDeserialization,ASSERTION_FAILURE
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.EscapingTest::testEscapingObjectFields,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.EscapingTest::testGsonAcceptsEscapedAndNonEscapedJsonDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ExposeFieldsTest::testExposeAnnotationDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.InheritanceTest::testSubClassDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.InheritanceTest::testSubInterfacesOfCollectionDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.InstanceCreatorTest::testInstanceCreatorReturnsBaseType,ASSERTION_FAILURE
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.InstanceCreatorTest::testInstanceCreatorReturnsSubTypeForField,ASSERTION_FAILURE
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.JsonParserTest::testChangingCustomTreeAndDeserializing,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.MapTest::testMapDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.MapTest::testMapDeserializationWithNullKey,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.MapTest::testMapDeserializationWithNullValue,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.MapTest::testMapDeserializationWithWildcardValues,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.MapTest::testMapOfMapDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.MapTest::testMapStandardSubclassDeserialization,ASSERTION_FAILURE
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.MapTest::testParameterizedMapSubclassDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.MapTest::testReadMapsWithEmptyStringKey,ASSERTION_FAILURE
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.NamingPolicyTest::testGsonWithSerializedNameFieldNamingPolicyDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.NullObjectAndFieldTest::testExplicitDeserializationOfNulls,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.NullObjectAndFieldTest::testExplicitNullSetsFieldToNullDuringDeserialization,ASSERTION_FAILURE
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.NullObjectAndFieldTest::testNullWrappedPrimitiveMemberDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testArrayOfArraysDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testArrayOfObjectsDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testBagOfPrimitiveWrappersDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testBagOfPrimitivesDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testClassWithTransientFieldsDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testClassWithTransientFieldsDeserializationTransientFieldsPassedInJsonAreIgnored,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testInnerClassDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testJsonInMixedQuotesDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testJsonInSingleQuotesDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testNestedDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testNullArraysDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testNullFieldsDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testNullObjectFieldsDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testNullPrimitiveFieldsDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testObjectFieldNamesWithoutQuotesDeserialization,ASSERTION_FAILURE
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testPrimitiveArrayInAnObjectDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testPrivateNoArgConstructorDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testStringFieldWithEmptyValueDeserialization,ASSERTION_FAILURE
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ObjectTest::testStringFieldWithNumberValueDeserialization,ASSERTION_FAILURE
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypeDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypeGenericArraysDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypeWithReaderDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypeWithVariableTypeDeserialization,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypesWithCustomDeserializer,RUNTIME_EXCEPTION
gson_1f_nextLiteral__line971_1016,major_exec__major_full_catalog_try2_exec__gson_1f_nextLiteral__line971_1016,major_4,com.google.gson.functional.ParameterizedTypesTest::testTypesWithMultipleParametersDeserialization,RUNTIME_EXCEPTION
