target_id,model_name,mutant_id,mutant_hash,n_tests_killed,is_dominator,is_indistinguishable
codec_1f_handleC__line281_330,Major,major_1,4b1ee9eae88cda6920eb2cd970babe991e80c8db38217d05f61fdc343a616d3c,0,False,True
codec_1f_handleC__line281_330,Major,major_10,826c0611de3330c449bce3aabce2f7d3b176364546f7dc4ade452a7783820cf1,1,False,False
codec_1f_handleC__line281_330,Major,major_11,c7c315affb3cf30245df12e67a0ba4a3e4d81a6c268b50c6ae39c9787d23e697,2,False,False
codec_1f_handleC__line281_330,Major,major_12,e464364c7b4aa84f2e2eaeaaabef195bce8ef65abb9f42eaa2e91cb1a6c92dde,0,False,True
codec_1f_handleC__line281_330,Major,major_13,fa5777a7a33604258246a12d79ab8ccb2bb1d6decf6464390f8dd7f1251d9c4c,4,True,False
codec_1f_handleC__line281_330,Major,major_14,e6c1c47e214a667d5147c832dd0d4a4612ff00e03aae14677289040003167684,0,False,True
codec_1f_handleC__line281_330,Major,major_15,c2030bf8c1a840d56b81a6db19f9fa0acd6685666d5cf39e844e16985da20baf,0,False,True
codec_1f_handleC__line281_330,Major,major_16,d94a4130ca74f380b03584ca228a24ce2e96fd67234496a0f9a84d4c71f1eedc,3,False,False
codec_1f_handleG__line418_469,Major,major_1,664f338525930310f4fd3e3c17779a80c3f5f2611a96de19e59bb1e006d4d5ac,1,False,False
codec_1f_handleG__line418_469,Major,major_10,735c60047ed176f7eb227e2367e2610d00b828ef656d39a030280792a1c4f661,0,False,True
codec_1f_handleG__line418_469,Major,major_100,6972f1f64200e1a660ab168a667a588ba11d7eda5e17d7c2ebb502e4bb3a1e01,0,False,True
codec_1f_handleG__line418_469,Major,major_101,f9adf8e03b7fc7bd42b3ba7e858154de28a375467606d474c14ce363cb885d87,0,False,True
codec_1f_handleG__line418_469,Major,major_102,4c374468abb04cb57fc4ebe5bc05f5d08b8c301407932a529187e42027ff03c9,0,False,True
codec_1f_handleG__line418_469,Major,major_103,97a9f0ed698f60c9c86782ebf114f314d0398bafd946a616ab3a5cab29803a44,2,True,False
codec_1f_handleG__line418_469,Major,major_104,b8f42553248695417eaa7940083ea21488dd5c2a41e3dcbbd3a136c0d2b5f459,0,False,True
codec_1f_handleG__line418_469,Major,major_105,4fa08b850e82c1be8ae688238d61d78bc72362bf1aff4aade64663001ef7b180,0,False,True
codec_1f_handleJ__line526_556,Major,major_1,75ccb072bfcacd7b0724de25ce91ebf00b7155dcc83ee7578151a90b863b7939,0,True,True
codec_1f_handleJ__line526_556,Major,major_10,896b88b63d8e81481dc0a41a0834c80e9152c29a0e544204a60f9a148e8e7f64,0,True,True
codec_1f_handleJ__line526_556,Major,major_11,5032023a4a0de4bc92f71b16f41f69db913eb21c889d8e0f4ede660492ca9855,0,True,True
codec_1f_handleJ__line526_556,Major,major_12,02e8ec6d307a63c3bc90b389942adc72dcba084aede9892d7d1585b9648447b6,0,True,True
codec_1f_handleJ__line526_556,Major,major_13,5a09af4ac581cf34268ce85cdef1661b96e4710c36b6da986f699302c3f5507e,0,True,True
codec_1f_handleJ__line526_556,Major,major_14,1700a362368896ca468d6d24d0514afe84190fcc11cedcf8a80dfca4068ef1f8,0,True,True
codec_1f_handleJ__line526_556,Major,major_15,f94d2cfb40ed9679cfb8520c0ebaa21ee89c61e3a32faff09bc97367e31a08fb,0,True,True
codec_1f_handleJ__line526_556,Major,major_16,e28e557806324bdc0619d60e530fc899292c6b75afd6e72db5a374dfa0d0f86e,0,True,True
codec_1f_handleS__line612_660,Major,major_1,e72bb0676745c4fa2a1ea0809f928a78c875a04a5bb17d3527b52a718094ec5e,0,False,True
codec_1f_handleS__line612_660,Major,major_10,9ed7c687e12aaa45fbd07c1563f25396c5bbc251c0461453f7e791afbb3f7706,0,False,True
codec_1f_handleS__line612_660,Major,major_11,cd6242ec189089b71b9ad1b4ba0db2c41fca120f6c89ff88249778196e754adf,0,False,True
codec_1f_handleS__line612_660,Major,major_12,cdd271ff64d4f9489dce891fe07e347121c907430279253cc940898586ee36ef,6,True,True
codec_1f_handleS__line612_660,Major,major_13,2981c3472704c96c56d77cf3b1523f130d07cb36b6510b4652670cf8ff11a939,0,False,True
codec_1f_handleS__line612_660,Major,major_14,b1e948e646ff6cf46157a4707c8d286958798b85fee9a7ec12645cdd558f3412,0,False,True
codec_1f_handleS__line612_660,Major,major_15,ac75d585dfccad58e6d5b793fd1ba47c74aca441eb43b324c0c682386b982087,6,True,True
codec_1f_handleS__line612_660,Major,major_16,de7191b3ee7c8fa375ca8b2a6c9c76db2a5264b4328446c610da37d8c798d022,0,False,True
codec_9f_colognePhonetic__line293_383,Major,major_1,fe12779fa74e4875ecbbe8a3f9c7860cb549449ccb3899a106f1430cdffba754,3,True,True
codec_9f_colognePhonetic__line293_383,Major,major_10,b5f8b2f4ed09d700b446f8166e3d1967dde19f3523d42d5737ac3eea8c5bce20,3,True,True
codec_9f_colognePhonetic__line293_383,Major,major_11,a7e2da4f9eee336419bdc52163b3716c9ec31bf27a50530cce8a9ebad7b37ff5,1,False,False
codec_9f_colognePhonetic__line293_383,Major,major_12,1f2f0145059ed9c3b226c1480e860bec2b1b155c4e35e72174bfa37b6c3442cf,3,True,True
codec_9f_colognePhonetic__line293_383,Major,major_13,cee44cf4c5ac6487b2a5d4a22fa980cb6c76f6453adb3b5204400aff1020953b,3,True,True
codec_9f_colognePhonetic__line293_383,Major,major_14,00cdf42b0c74b471a041f130b9783d8648966069e20418515fb9e57b49c958be,2,False,True
codec_9f_colognePhonetic__line293_383,Major,major_15,40d55e375410e870effae8a060cba4a68c4b5401a6d7e4f59cc732c70abf87f7,2,False,True
codec_9f_colognePhonetic__line293_383,Major,major_16,e572b2f4c5f2328463e3c258f594251c98384ee34938871ecdf2f5d1937dad8c,2,False,True
codec_9f_read__line76_117,Major,major_1,8c66d875192638577373d4c4739855ac4818a8b3d687042c173e8b9ad9f9f27e,0,True,True
codec_9f_read__line76_117,Major,major_10,8c66d875192638577373d4c4739855ac4818a8b3d687042c173e8b9ad9f9f27e,0,True,True
codec_9f_read__line76_117,Major,major_11,8c66d875192638577373d4c4739855ac4818a8b3d687042c173e8b9ad9f9f27e,0,True,True
codec_9f_read__line76_117,Major,major_12,8c66d875192638577373d4c4739855ac4818a8b3d687042c173e8b9ad9f9f27e,0,True,True
codec_9f_read__line76_117,Major,major_13,8c66d875192638577373d4c4739855ac4818a8b3d687042c173e8b9ad9f9f27e,0,True,True
codec_9f_read__line76_117,Major,major_14,8c66d875192638577373d4c4739855ac4818a8b3d687042c173e8b9ad9f9f27e,0,True,True
codec_9f_read__line76_117,Major,major_15,8c66d875192638577373d4c4739855ac4818a8b3d687042c173e8b9ad9f9f27e,0,True,True
codec_9f_read__line76_117,Major,major_16,8c66d875192638577373d4c4739855ac4818a8b3d687042c173e8b9ad9f9f27e,0,True,True
collections_17f_put__line254_330,Major,major_1,ab7f000a10af22d05376e9434fd96cfba11e13bc59cee5369a6e8d40c739a913,1,True,False
collections_17f_put__line254_330,Major,major_10,b9b1c671cbc1d6de88f018be4b1b53ea7d792ec913fa843d406e0fa8b5172b80,0,False,True
collections_17f_put__line254_330,Major,major_11,da858dd662e6917463fa513fb9308a6deebaa92568f035ba5672613e8b0dfd2a,0,False,True
collections_17f_put__line254_330,Major,major_12,d87964061505395619193e3d0cfe375273fbff9555349077edbc9894eaf071a2,0,False,True
collections_17f_put__line254_330,Major,major_13,93cfff19912a156b501dc4030c8b3545da25581bc9fa068359dee83faf6897d8,0,False,True
collections_17f_put__line254_330,Major,major_14,83c89c36bea162b84b334b45e30df7e596fc6bf1b47ff9375f6140bf6e0cb6f7,0,False,True
collections_17f_put__line254_330,Major,major_15,fee1a305ca97c25b38de68f12877178213bfdd953592a096f1d56175e24aa857,0,False,True
collections_17f_put__line254_330,Major,major_16,d2d2ebd8ec6d5125cd7cc235a7d55342a356d8cef7a3bf6d2005f281741ea6f5,0,False,True
collections_17f_size__line1027_1058,Major,major_1,3ea3f681ab74b0ae49c0fa909803258f63cda86069bcd34d88367c82f605aa64,1,False,True
collections_17f_size__line1027_1058,Major,major_10,02886645b04804f4698133661e2025c41adab910888461775e46d7b16ee45656,2,True,False
collections_17f_size__line1027_1058,Major,major_11,fef0e93286af928fc4bad1b6f9929b523948fadf9b5372c5be0551b7e698f9a9,0,False,False
collections_17f_size__line1027_1058,Major,major_12,30a0677c5950c138c970361172249005bed834c836dbe31039a8bf16682097cb,14,True,False
collections_17f_size__line1027_1058,Major,major_2,3c9b7e518d97c0a7251b8aee38398ef1d3bfec55c013566a91aaa480cbd44805,1,False,True
collections_17f_size__line1027_1058,Major,major_3,b285bce740563ddc8155b339da899ecb590c8a97e3411b74f460e5c4ae926029,2,False,True
collections_17f_size__line1027_1058,Major,major_4,4ee35a9b740632009ddda5328b0f39a487dbfe7dd2c50ac89b85baf326df9650,2,False,True
collections_17f_size__line1027_1058,Major,major_5,ed1d24c30496a87650972f4b551266ae06f255cfa883454792ac83b37ed61487,1,False,False
collections_17f_verbosePrintInternal__line954_1020,Major,major_1,d574a0f2fd45baa25d80136fa6ccda24da29346d6875a0c17987b8048cca9a77,1,True,False
collections_17f_verbosePrintInternal__line954_1020,Major,major_10,853b87a7c1536cc5578fc31e3d7d0ef2cce8da624c9be1d83c3d1adad4d80577,12,True,False
collections_17f_verbosePrintInternal__line954_1020,Major,major_11,a9d3d2de59a73f892a2d789f6ea4e840e5be2fbd39454e8cce3aecfd48af266b,10,False,False
collections_17f_verbosePrintInternal__line954_1020,Major,major_12,3d0204eb414c2bb805bffdeb2b46f317a636ce2cb9038c450012023d0456b9e8,4,False,True
collections_17f_verbosePrintInternal__line954_1020,Major,major_13,cea09840368d9b73f6350eae7d4e23c38e38d16564e620222ac30ab57a17c382,4,False,True
collections_17f_verbosePrintInternal__line954_1020,Major,major_14,3bf288d138dc31621ddf13b66efd1b43dac10d672e82851873cdab22195f03d0,4,False,True
collections_17f_verbosePrintInternal__line954_1020,Major,major_15,cfe79291e4e2a8de029b6881c771351f176f0611021b22e1ca72d95b776d6372,2,False,True
collections_17f_verbosePrintInternal__line954_1020,Major,major_16,c7b424f96c9f01cc708798c78a8ab4d01ba986ecbf089b9765540286e2e7193a,2,False,True
collections_1f_containsKey__line186_213,Major,major_1,5d0d81d65250054ffea3b4f80d5248d51340729ae03ef5a597a5f62bf53a5762,2,True,False
collections_1f_containsKey__line186_213,Major,major_10,3153547cfaa24ed35828a9e0bb1d3381172c13476ec05aa5d1f9b9c060b26fb0,8,True,False
collections_1f_containsKey__line186_213,Major,major_11,faa97a546554997566f2398322b2d6d2531871baa8b961e2b7ac853a59deb809,0,False,True
collections_1f_containsKey__line186_213,Major,major_2,0317ef1e810cc5ead6423725bf5008560a30d8d887c2e64c922eb68e5e87af2a,0,False,True
collections_1f_containsKey__line186_213,Major,major_3,eece4714f84012e03376cc8a41f5379b77b57e53cdb7d9401d7602f7a3a20cd6,0,False,True
collections_1f_containsKey__line186_213,Major,major_4,01afd8d57b85b281a1e783aac96a501406f2d0912922a6615a64c0aa66da1b51,0,False,True
collections_1f_containsKey__line186_213,Major,major_5,888661a27f8c524fc8e738bcbd0363b1779b04351ec7ed8528bb6b3adf5aeea7,0,False,True
collections_1f_containsKey__line186_213,Major,major_6,df4da5742d2f3330c97da36926bd782cc41e0a6c2aea282da1a57281ed7ef6d2,0,False,True
collections_1f_put__line255_331,Major,major_1,6ee643616777222fb83f7de44d8e3567688ebc3f7cdd4161fac8ff6d3560d213,1,True,False
collections_1f_put__line255_331,Major,major_10,439c2705f7e0752c22de26102345189dc98c73af269fd641a8cd43ef1ab68dad,0,False,True
collections_1f_put__line255_331,Major,major_11,b145e7df1928a6f66f37f4a1390a054a711dc03a209c3714789e7ce8a2339fe9,0,False,True
collections_1f_put__line255_331,Major,major_12,9ba9d0dd02e1bd55b30dd421523ceb18e6129a60f8351fb732ce5eb5047fd27f,0,False,True
collections_1f_put__line255_331,Major,major_13,fc1af9aa48422518da8f8aeb400df989921c089a23068b774cd178b222ad6206,0,False,True
collections_1f_put__line255_331,Major,major_14,05aefb4b6a5e6061c3e8039a3a283880686c8f577b8b327731edb1e3fc6b908e,0,False,True
collections_1f_put__line255_331,Major,major_15,9b3952759c32a4b85ed34f783585941be5f542e87b39ee938fe46d5fa06ae02e,0,False,True
collections_1f_put__line255_331,Major,major_16,32b4ba924206ca5f7cd6e6eccef2a9e22e88cc8419bd9ab40cfce7d1b38ed711,0,False,True
collections_1f_swapPosition__line1043_1135,Major,major_1,00079a48266e23bbac8537ac4fc276bc2b9d771b0a86ac465f293cc2cb6ca0ce,0,True,True
collections_1f_swapPosition__line1043_1135,Major,major_10,1c80f07d44e30b243ee93ac5e5681c770309df568a3f30457bbe744c2fd2b63d,0,True,True
collections_1f_swapPosition__line1043_1135,Major,major_11,b1136e03b7c45946914e6576b9c8721cde4b0c0b75f29a255bb4e4379c76984c,0,True,True
collections_1f_swapPosition__line1043_1135,Major,major_12,f1dd7191c7166863f33bd462bd37d469f695ea13a59a62c0914470c08e192dcd,0,True,True
collections_1f_swapPosition__line1043_1135,Major,major_13,c16be1826852557a1fb4396c98cb010277bae9250c3421ed9d042995fbfd4ec2,0,True,True
collections_1f_swapPosition__line1043_1135,Major,major_14,0379079bd2825448864a427b96ba0eebc7c47606cd10b325b5d0cdd7dcfb626a,0,True,True
collections_1f_swapPosition__line1043_1135,Major,major_15,4fd8aa9b8ecfa382b15d34e52f2eceb686b72b3121df25508102c92b6f683541,0,True,True
collections_1f_swapPosition__line1043_1135,Major,major_16,9df8383a48e1f00452f002b38efe6cfe10cdfb10af64a022a927a190906ce964,0,True,True
collections_21f_containsKey__line197_236,Major,major_1,19d51ebbd176b69bd8f6c5735eeec23a4353e4144d863534def98fa7cb6f5fd8,2,True,False
collections_21f_containsKey__line197_236,Major,major_10,78bbe4ab04a9e2fb94c4e39582113fe2081297905698798cb39ac56b38bf3c84,8,True,False
collections_21f_containsKey__line197_236,Major,major_11,4bf2928d3a23204d5119dc03a97956d9d82ebf0ade650a887caaa70a7e7c1235,0,False,True
collections_21f_containsKey__line197_236,Major,major_2,e2c9dfb5a57fb47041b7ee2e33d4c8a8338982e19b2d84e6ca85ce577f20ec01,0,False,True
collections_21f_containsKey__line197_236,Major,major_3,c603e929f2f94ae0a08cced5f503c5f7e00676efa8ac42d89e7f4ed3107e7f07,0,False,True
collections_21f_containsKey__line197_236,Major,major_4,4c7309714fef90ed4df4777ff0a68065c57ce5ea9423912c762ed0d159d9df1f,0,False,True
collections_21f_containsKey__line197_236,Major,major_5,6902e9d8984221a1557d2772a1981ac7d3e758c7bc1dd137983cd6780ea769c2,0,False,True
collections_21f_containsKey__line197_236,Major,major_6,4908ab7b47db9f4bc3111478833574260f8805c079a85d17f192d86af2fb8e5d,0,False,True
collections_21f_merge__line1563_1616,Major,major_1,71f1d5ee76a7dbb277e9511aaa291b7db2d49cfe3de072fc69c80fbd389a196c,0,False,True
collections_21f_merge__line1563_1616,Major,major_10,6051169a9182a971aa9dc5387ed708c9728ea04d707c7736134903e3389350ac,2,True,True
collections_21f_merge__line1563_1616,Major,major_11,b23b6f6fce0792e532e105aa589e79ba841f69dc80216b5cf2515f5c5f2726fe,2,True,True
collections_21f_merge__line1563_1616,Major,major_12,b02301bfa66fe0024f1a7ff5f665935f5571e8308c46882124caf2a854521521,2,True,True
collections_21f_merge__line1563_1616,Major,major_13,d737a23b64749a658df86690e39c0763a010eb82fea22ad344dcdca912066c24,2,True,True
collections_21f_merge__line1563_1616,Major,major_14,a33f02260f824a83ea541cdf79d03938870091b2180383fc0e6ff3b1ce51068f,2,True,True
collections_21f_merge__line1563_1616,Major,major_15,297b8da8552f4ccddbada8c026ce0b49062f53d8789b696987c027c2cd7cf2d6,2,True,True
collections_21f_merge__line1563_1616,Major,major_16,161ca3d535513c3e12c73104a0e57af2fbb4591487bf19d212a4eb6e08beb09d,0,False,True
collections_21f_put__line290_366,Major,major_1,5d24ba72f8dc2d49de3f4789b81d97a4e3606973f031cd054f3f071b1a631a69,1,True,False
collections_21f_put__line290_366,Major,major_10,00d3bc890169a40b5c15aa2a26bce473f154f887932645e2df43471b8eafeb23,0,False,True
collections_21f_put__line290_366,Major,major_11,f09e7f911ea49c6d0a45d0ccc5e8c512757c4e6f25dfc787895d7ceb7e6bc1c8,0,False,True
collections_21f_put__line290_366,Major,major_12,5ab351e92d4bb31ae4b063d91270aa706d351fa725adc37b4abd45bb628a58f1,0,False,True
collections_21f_put__line290_366,Major,major_13,a598735ca4ee72c2aab477ac6482ff19c6c9afebbd97901568a4a789c0ed4a11,0,False,True
collections_21f_put__line290_366,Major,major_14,07ca007404b6d125e134488f4c67349963c78cad9b191f6890fddf519780ccc2,0,False,True
collections_21f_put__line290_366,Major,major_15,eda7c7efbdcc5e2d906c4b6b6446cfbcd17daf4beb1f17103f703fd73badd895,0,False,True
collections_21f_put__line290_366,Major,major_16,5c5571f258e008ae81290fb4b8e1267d3cb241ed8e40123d38e2a200169c17ab,0,False,True
collections_21f_verbosePrintInternal__line966_1028,Major,major_1,c42649dbc7549735004681f47daa45b1e8d3742c8c04bfe9548fd02f5b1368d5,1,True,False
collections_21f_verbosePrintInternal__line966_1028,Major,major_10,f818d59e77602c626047dad63a29582e259add5f260db193f8cd0dfb514ea5b1,12,True,False
collections_21f_verbosePrintInternal__line966_1028,Major,major_11,c49bc5361fdad78e4cc26758067a28cd3b4387cc10e59ce8fc59a20a28780df3,10,False,False
collections_21f_verbosePrintInternal__line966_1028,Major,major_12,09ab37c5d5ce57126bf45302509b96472425bd96ddfa98b76d3e8fe2affbd2f8,4,False,True
collections_21f_verbosePrintInternal__line966_1028,Major,major_13,6bd4d04f5fdedbfc50968755f0700374aee53a46a46081136df8e9084bad1e6b,4,False,True
collections_21f_verbosePrintInternal__line966_1028,Major,major_14,d28704697a5c45288db352fe0dbc1ec6e9c20c5c0b0aa29bd4e4776352200fb5,4,False,True
collections_21f_verbosePrintInternal__line966_1028,Major,major_15,1a574764d402a2fdf6a6e6b648512dff64a4620946611762616bf56623bf6ef0,2,False,True
collections_21f_verbosePrintInternal__line966_1028,Major,major_16,84b218d3226f8b41541a1047d20c82b0ec6599d2cb6912339e5d18e5ef35f0cf,2,False,True
collections_22f_size__line1301_1332,Major,major_1,084cca9cf613863a429d2aa854a428d78d53a5d2db1b433705b1a5292d7589a7,1,False,True
collections_22f_size__line1301_1332,Major,major_10,44d4023be79f3958c544c26fc9ac87c103b22788f86db9fe26f8cc3b2a9d209f,2,True,False
collections_22f_size__line1301_1332,Major,major_11,328d2248cb2de5dc7d70b2c9e721e71b334350df72fdc3a505e7a55ed7271798,0,False,False
collections_22f_size__line1301_1332,Major,major_12,b261e0848046c45f312b4b7de4b38d268c1b78729b3ac1d622a2f30053874659,15,True,False
collections_22f_size__line1301_1332,Major,major_2,6065fbaf55a7736a8fcc16852c447c6dbfcdddd391d1e0be2adf30a3c41e202d,1,False,True
collections_22f_size__line1301_1332,Major,major_3,a5903bd1fe3de87c08d214c36ad11d2c44a9c4b1c5f703a88972368fbc46d767,2,False,True
collections_22f_size__line1301_1332,Major,major_4,d40ebfb69cfa22529b82dd76ed9aa7b0e50985ca5aad66ab23d85ebad60f77ad,2,False,True
collections_22f_size__line1301_1332,Major,major_5,8827ec611d0a68b2a0e7d461a8edf634fba1fc0e62687475c318acb0e39edc72,1,False,False
compress_10f_read__line212_291,Major,major_1,8d143c39870fb556cef75c3c897408e304623b5f503cd5c76a668c3056d77d6f,0,False,True
compress_10f_read__line212_291,Major,major_10,8d143c39870fb556cef75c3c897408e304623b5f503cd5c76a668c3056d77d6f,0,False,True
compress_10f_read__line212_291,Major,major_11,8d143c39870fb556cef75c3c897408e304623b5f503cd5c76a668c3056d77d6f,0,False,True
compress_10f_read__line212_291,Major,major_12,8d143c39870fb556cef75c3c897408e304623b5f503cd5c76a668c3056d77d6f,0,False,True
compress_10f_read__line212_291,Major,major_13,8d143c39870fb556cef75c3c897408e304623b5f503cd5c76a668c3056d77d6f,0,False,True
compress_10f_read__line212_291,Major,major_14,8d143c39870fb556cef75c3c897408e304623b5f503cd5c76a668c3056d77d6f,0,False,True
compress_10f_read__line212_291,Major,major_15,d0389c880899428ddc6919a681b2dbee681c8581b5a282d24c5a24494566350a,3,True,False
compress_10f_read__line212_291,Major,major_16,4537c4078c5844a8297fbbce3c6823d9a3a7973cf504851dafbcb7be3a9941bd,4,True,False
compress_1f_generateMTFValues__line1542_1638,Major,major_1,c463ef308f88bfe64e8c9ee32d72107ef5100944a2db0cc9232881470acb3f24,1,True,True
compress_1f_generateMTFValues__line1542_1638,Major,major_10,fd9aa27fd04d0425b9a41c725ba0e23fe86f2a95f34beb380bda7d791bb91373,1,True,True
compress_1f_generateMTFValues__line1542_1638,Major,major_11,ddb34821a062a34bab435b903f0591b5f78970e13826b96a29d2978784c6a793,0,False,True
compress_1f_generateMTFValues__line1542_1638,Major,major_12,84cd64adc1d1d52dc5c9971f5fe23b59ae9aa16e54b9657d51514cf6e3a624b4,0,False,True
compress_1f_generateMTFValues__line1542_1638,Major,major_13,0f07a43e7cf9cd1e858d11bf39ea6b90ae70bfd365b89eee2904915bf8c5008c,0,False,True
compress_1f_generateMTFValues__line1542_1638,Major,major_14,a36fa52fe70a734b64eb3e4ace535c520d396b525a4a6d7b1eeb32c8a6fdc71e,1,True,True
compress_1f_generateMTFValues__line1542_1638,Major,major_15,351aacde5bd50cd89bdb4714d4a8334d54e02bfaa8a3b81cf450da0e0b96a253,1,True,True
compress_1f_generateMTFValues__line1542_1638,Major,major_16,eb003e407332b46e2f832401c606064707930e90ab43e1d08661cd7ba2146715,0,False,True
compress_29f_createLocalFileHeader__line1009_1073,Major,major_1,01f8b4fa39caa9774f9985aec332b05a416b685ee2ee2ff08bd5feb7f996c6cf,46,True,False
compress_29f_createLocalFileHeader__line1009_1073,Major,major_10,159698ee103f100d7be00be55db3f8d7c639036da1cc44b95aeb31ce78c9c698,0,False,True
compress_29f_createLocalFileHeader__line1009_1073,Major,major_11,5d9c68a5de6deefc6cf52a29969934404a14bc2de34db6563a792a5cf0b2a4f8,41,False,True
compress_29f_createLocalFileHeader__line1009_1073,Major,major_12,3fb0d5e29cbc07e1053afde11ef2ae5d99e5e09d945b224230a2df19db7962a2,41,False,True
compress_29f_createLocalFileHeader__line1009_1073,Major,major_13,f991c62c31e63e508265ab96c1f91ac44cfe4e6c2e793f4bc721d5c339b2e8ef,0,False,True
compress_29f_createLocalFileHeader__line1009_1073,Major,major_14,03dfc212fb1017061ae681800218ba443e91a1906f820cfa60fd487911a45fbc,0,False,True
compress_29f_createLocalFileHeader__line1009_1073,Major,major_15,17a5cace121b9494992f30cd349227be4c4654321270ff6bed16c1f529617cff,0,False,True
compress_29f_createLocalFileHeader__line1009_1073,Major,major_16,d6c7846d48c6a03b2f1518884109d1e8a7e19c1d18b451ad83a1539b15b988e9,0,False,True
compress_3f_perform__line64_127,Major,major_1,abc0e5f792e445e9fd8e5f584b7e0c9b2822b66be3a27cbfd4f9410112e07ac4,23,True,False
compress_3f_perform__line64_127,Major,major_10,d4888893342f96c5e9662119f5a601efe82d65212cfef0407ba1016d65e77544,0,False,True
compress_3f_perform__line64_127,Major,major_11,04fea4e46e56387178085075ae0db1519c75c562ee010a24ca5cb59d48dbd747,10,False,False
compress_3f_perform__line64_127,Major,major_12,e6d31cc49e7700ea0ea548b12617eb50d8de0a5dfe9dd0f7966e09c1abcf3aa5,11,False,False
compress_3f_perform__line64_127,Major,major_13,b1d8d3b4f7d3725657b55abe12ee3904407ac8b770448db58c85532df43a8ee9,1,False,False
compress_3f_perform__line64_127,Major,major_14,8da50c6f23195e6b797278e21045a929905b61874bb13fed7550456afdd59294,1,False,False
compress_3f_perform__line64_127,Major,major_15,fd223372c9a5e52b9193e0f611b1526004f7cb5a544f0c8ab93226cafa07712c,9,False,False
compress_3f_perform__line64_127,Major,major_16,aa2931d85a686a2fcf6277de57aaddaf0012c130fc980f1c8bb00d578f0f22f9,0,False,True
compress_43f_detect__line486_564,Major,major_1,230e0af2278db91299c3ce905843ab15247c74fcfa1c714c0f80f626255d8146,1,False,False
compress_43f_detect__line486_564,Major,major_10,6b85e77aaef1eabd2f99a064a22baffbb5c56b70c50d95220aa4bba0a13bc6ae,16,True,False
compress_43f_detect__line486_564,Major,major_11,0bd3785b7d5cf19b1301a090857451b50b3768e2c55db2b438e84b3bda01335f,0,False,True
compress_43f_detect__line486_564,Major,major_12,d6ae0319d2463e1dd6327b82ad594556e9e2ec9dfd0ae57426e36f2dddb1adc8,28,True,False
compress_43f_detect__line486_564,Major,major_13,3826cf74d7b624a2d837d2c2250fa1d7f2831c550791db0a04914af06acd703b,0,False,True
compress_43f_detect__line486_564,Major,major_14,7f20f5346ab9390e3e7ec1ec674e7a858d28c2728470840642b5a97d8ccf30f7,7,False,True
compress_43f_detect__line486_564,Major,major_15,e5345ce023b1d1052aacf2e27d5fd58fd99ec7ac572a215096dc5aebca4de70f,23,False,False
compress_43f_detect__line486_564,Major,major_16,c3dd8c3e3c98cbf40f61caf2b2134ea081399c470c24a04926a5abd3647b8e01,7,False,True
compress_43f_readFrameDescriptor__line190_233,Major,major_1,a9aa304b4be1a22d05ef9b51ab034bf03c250c2d052bbcbb520827a452b86601,32,True,False
compress_43f_readFrameDescriptor__line190_233,Major,major_10,9e8ccf18802317f243a0b81bca506ad7411d0947b5c4deacfb75ff7a3136c2c8,1,False,True
compress_43f_readFrameDescriptor__line190_233,Major,major_11,f024edf662843df20cd47e090b4647e79c5f08c4cbae76cac98e4d4ac80cbb23,0,False,False
compress_43f_readFrameDescriptor__line190_233,Major,major_12,291a7c056c77b1d4c259e4dedfff7b0220cd088f930138a27c31c1ebd0529ffe,1,False,True
compress_43f_readFrameDescriptor__line190_233,Major,major_13,6dd8d4b8e11ec52dc3c182bbc35c34aace7224e91c32909d856d9712e6b5c8ef,25,False,True
compress_43f_readFrameDescriptor__line190_233,Major,major_14,2710e514917c5eb7fc0c68bd522154cb8a49081196e1ebe8f7cb1d32fee40eee,25,False,True
compress_43f_readFrameDescriptor__line190_233,Major,major_15,df424c34104eef8fa86e7fe64a083ffcc8bf3440b1eec8925032e38ea2ac9fde,29,False,True
compress_43f_readFrameDescriptor__line190_233,Major,major_16,74f5cc9d935face340d80cbb192d57b8c21b9e85d75e8942af315db36eeba81f,29,False,True
compress_46f_processPaxHeader__line1021_1087,Major,major_1,c7756490a98605a32923882cec1680c2c59bda683dce3405cc4edb50c14f4c0d,2,True,True
compress_46f_processPaxHeader__line1021_1087,Major,major_2,f2522f22b6f601607375eec9b911c0dea88bb996caffe40caf66ec7eb9d6b03e,2,True,True
compress_46f_processPaxHeader__line1021_1087,Major,major_3,ec3181025ca789c931ee0ec8eb167fd5ec8ac0dd5e3f6cb9d7555cdc5d84d4dd,0,False,True
compress_46f_processPaxHeader__line1021_1087,Major,major_4,9d14491ea8b0f2e16e8d8b9de5838b553143bc6149d43a27a0805886ff5620bc,0,False,True
compress_46f_processPaxHeader__line1021_1087,Major,major_5,1b4b5b48439c82eac48806111af3182e4e9c2a6771848784b94532fdece093af,0,False,True
compress_7f_initBlock__line240_278,Major,major_1,83d32d65270b75fdc50387b669d4eb870108563fd3dfd24deec21a479acde46c,3,True,False
compress_7f_initBlock__line240_278,Major,major_10,afa14449f89a67d3a6d983ddb1fbf13100589aad619fa66742203220409cfd0d,2,False,True
compress_7f_initBlock__line240_278,Major,major_11,03b95eb3ff8ec26ca6ef744b7be37d26e63594b71699c0579e33c9a7659b442c,2,False,True
compress_7f_initBlock__line240_278,Major,major_12,38cd9df0d247eeb557ddaaedfcc5e05f91f5c5b53c2f903aec03e69448d98fe9,2,False,True
