target_id,model_name,mutant_id,test_name
csv_2f_nextRecord__line183_222,Major,major_1,org.apache.commons.csv.CSVParserTest::testGetLineNumberWithCRLF
csv_2f_nextRecord__line183_222,Major,major_1,org.apache.commons.csv.CSVParserTest::testGetLineNumberWithLF
csv_2f_nextRecord__line183_222,Major,major_1,org.apache.commons.csv.CSVParserTest::testGetRecordNumberWithCR
csv_2f_nextRecord__line183_222,Major,major_1,org.apache.commons.csv.CSVParserTest::testGetRecordNumberWithCRLF
csv_2f_nextRecord__line183_222,Major,major_1,org.apache.commons.csv.CSVParserTest::testGetRecordNumberWithLF
csv_2f_nextRecord__line183_222,Major,major_1,org.apache.commons.csv.CSVParserTest::testHeader
csv_2f_nextRecord__line183_222,Major,major_1,org.apache.commons.csv.CSVParserTest::testHeaderComment
csv_2f_nextRecord__line183_222,Major,major_1,org.apache.commons.csv.CSVParserTest::testIterator
csv_2f_nextRecord__line183_222,Major,major_1,org.apache.commons.csv.CSVParserTest::testMappedButNotSetAsOutlook2007ContactExport
csv_2f_nextRecord__line183_222,Major,major_1,org.apache.commons.csv.CSVParserTest::testProvidedHeader
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testBackslashEscaping
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testBackslashEscaping2
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testCarriageReturnEndings
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testCarriageReturnLineFeedEndings
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testDefaultFormat
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testEmptyLineBehaviourCSV
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testEmptyLineBehaviourExcel
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testEndOfFileBehaviorCSV
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testEndOfFileBehaviourExcel
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testExcelFormat1
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testExcelFormat2
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testForEach
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testGetHeaderMap
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testGetLine
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testGetLineNumberWithCR
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testGetLineNumberWithCRLF
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testGetLineNumberWithLF
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testGetRecordNumberWithCR
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testGetRecordNumberWithCRLF
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testGetRecordNumberWithLF
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testGetRecordWithMultiiLineValues
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testGetRecords
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testHeader
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testHeaderComment
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testIgnoreEmptyLines
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testIterator
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testLineFeedEndings
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testMappedButNotSetAsOutlook2007ContactExport
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testProvidedHeader
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVParserTest::testRoundtrip
csv_2f_nextRecord__line183_222,Major,major_11,org.apache.commons.csv.CSVPrinterTest::testRandom
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVLexerTest::testComments
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVLexerTest::testIgnoreEmptyLines
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVLexerTest::testNextToken2EmptyLines
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVLexerTest::testNextToken3
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVLexerTest::testNextToken3Escaping
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVLexerTest::testNextToken4
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVLexerTest::testNextToken5
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testBackslashEscaping
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testBackslashEscaping2
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testCarriageReturnEndings
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testCarriageReturnLineFeedEndings
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testDefaultFormat
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testExcelFormat1
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testExcelFormat2
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testForEach
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testGetHeaderMap
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testGetLine
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testGetLineNumberWithCR
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testGetLineNumberWithCRLF
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testGetLineNumberWithLF
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testGetRecordNumberWithCR
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testGetRecordNumberWithCRLF
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testGetRecordNumberWithLF
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testGetRecords
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testHeader
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testHeaderComment
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testIgnoreEmptyLines
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testIterator
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testLineFeedEndings
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testMappedButNotSetAsOutlook2007ContactExport
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testProvidedHeader
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVParserTest::testRoundtrip
csv_2f_parseSimpleToken__line149_176,Major,major_1,org.apache.commons.csv.CSVPrinterTest::testRandom
csv_2f_parseSimpleToken__line149_176,Major,major_11,org.apache.commons.csv.CSVLexerTest::testEscapeBackspace
csv_2f_parseSimpleToken__line149_176,Major,major_11,org.apache.commons.csv.CSVLexerTest::testEscapeFF
csv_2f_parseSimpleToken__line149_176,Major,major_11,org.apache.commons.csv.CSVLexerTest::testEscapedCR
csv_2f_parseSimpleToken__line149_176,Major,major_11,org.apache.commons.csv.CSVLexerTest::testEscapedControlCharacter2
csv_2f_parseSimpleToken__line149_176,Major,major_11,org.apache.commons.csv.CSVLexerTest::testEscapedLF
csv_2f_parseSimpleToken__line149_176,Major,major_11,org.apache.commons.csv.CSVLexerTest::testEscapedMySqlNullValue
csv_2f_parseSimpleToken__line149_176,Major,major_11,org.apache.commons.csv.CSVLexerTest::testEscapedTab
csv_2f_parseSimpleToken__line149_176,Major,major_11,org.apache.commons.csv.CSVLexerTest::testEscapingAtEOF
csv_2f_parseSimpleToken__line149_176,Major,major_11,org.apache.commons.csv.CSVLexerTest::testNextToken3Escaping
csv_2f_parseSimpleToken__line149_176,Major,major_11,org.apache.commons.csv.CSVParserTest::testBackslashEscaping
csv_2f_parseSimpleToken__line149_176,Major,major_11,org.apache.commons.csv.CSVParserTest::testBackslashEscaping2
csv_2f_parseSimpleToken__line149_176,Major,major_11,org.apache.commons.csv.CSVPrinterTest::testRandom
csv_2f_parseSimpleToken__line149_176,Major,major_13,org.apache.commons.csv.CSVLexerTest::testEscapeBackspace
csv_2f_parseSimpleToken__line149_176,Major,major_13,org.apache.commons.csv.CSVLexerTest::testEscapeFF
csv_2f_parseSimpleToken__line149_176,Major,major_13,org.apache.commons.csv.CSVLexerTest::testEscapedCR
csv_2f_parseSimpleToken__line149_176,Major,major_13,org.apache.commons.csv.CSVLexerTest::testEscapedControlCharacter2
csv_2f_parseSimpleToken__line149_176,Major,major_13,org.apache.commons.csv.CSVLexerTest::testEscapedLF
csv_2f_parseSimpleToken__line149_176,Major,major_13,org.apache.commons.csv.CSVLexerTest::testEscapedMySqlNullValue
csv_2f_parseSimpleToken__line149_176,Major,major_13,org.apache.commons.csv.CSVLexerTest::testEscapedTab
csv_2f_parseSimpleToken__line149_176,Major,major_13,org.apache.commons.csv.CSVLexerTest::testNextToken3Escaping
csv_2f_parseSimpleToken__line149_176,Major,major_13,org.apache.commons.csv.CSVParserTest::testBackslashEscaping
csv_2f_parseSimpleToken__line149_176,Major,major_13,org.apache.commons.csv.CSVParserTest::testBackslashEscaping2
csv_2f_parseSimpleToken__line149_176,Major,major_13,org.apache.commons.csv.CSVPrinterTest::testRandom
csv_2f_parseSimpleToken__line149_176,Major,major_15,org.apache.commons.csv.CSVLexerTest::testDelimiterIsWhitespace
csv_2f_parseSimpleToken__line149_176,Major,major_15,org.apache.commons.csv.CSVLexerTest::testIgnoreSurroundingSpacesAreDeleted
csv_2f_parseSimpleToken__line149_176,Major,major_15,org.apache.commons.csv.CSVParserTest::testGetLine
csv_2f_parseSimpleToken__line149_176,Major,major_15,org.apache.commons.csv.CSVParserTest::testGetRecords
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVLexerTest::testComments
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVLexerTest::testDelimiterIsWhitespace
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVLexerTest::testIgnoreEmptyLines
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVLexerTest::testIgnoreSurroundingSpacesAreDeleted
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVLexerTest::testNextToken2EmptyLines
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVLexerTest::testNextToken3
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVLexerTest::testNextToken3Escaping
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVLexerTest::testNextToken4
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVLexerTest::testNextToken5
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVLexerTest::testNextToken6
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testBackslashEscaping
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testBackslashEscaping2
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testCarriageReturnEndings
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testCarriageReturnLineFeedEndings
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testDefaultFormat
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testEmptyLineBehaviourCSV
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testEmptyLineBehaviourExcel
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testEndOfFileBehaviorCSV
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testEndOfFileBehaviourExcel
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testExcelFormat1
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testExcelFormat2
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testForEach
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testGetHeaderMap
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testGetLine
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testGetRecords
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testHeader
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testHeaderComment
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testIgnoreEmptyLines
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testIterator
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testLineFeedEndings
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testMappedButNotSetAsOutlook2007ContactExport
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testProvidedHeader
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVParserTest::testRoundtrip
csv_2f_parseSimpleToken__line149_176,Major,major_10,org.apache.commons.csv.CSVPrinterTest::testRandom
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVLexerTest::testComments
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVLexerTest::testDelimiterIsWhitespace
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVLexerTest::testEscapeBackspace
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVLexerTest::testEscapeFF
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVLexerTest::testEscapedCR
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVLexerTest::testEscapedControlCharacter2
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVLexerTest::testEscapedLF
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVLexerTest::testEscapedMySqlNullValue
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVLexerTest::testEscapedTab
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVLexerTest::testEscapingAtEOF
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVLexerTest::testIgnoreEmptyLines
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVLexerTest::testIgnoreSurroundingSpacesAreDeleted
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVLexerTest::testNextToken2EmptyLines
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVLexerTest::testNextToken3
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVLexerTest::testNextToken3Escaping
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVLexerTest::testNextToken4
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVLexerTest::testNextToken5
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVLexerTest::testNextToken6
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testBackslashEscaping
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testBackslashEscaping2
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testCarriageReturnEndings
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testDefaultFormat
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testEmptyLineBehaviourCSV
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testEmptyLineBehaviourExcel
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testEndOfFileBehaviorCSV
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testEndOfFileBehaviourExcel
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testExcelFormat1
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testExcelFormat2
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testForEach
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testGetHeaderMap
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testGetLine
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testGetLineNumberWithCR
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testGetLineNumberWithCRLF
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testGetLineNumberWithLF
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testGetRecordNumberWithCR
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testGetRecordNumberWithCRLF
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testGetRecordNumberWithLF
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testGetRecords
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testHeader
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testHeaderComment
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testIterator
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testLineFeedEndings
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testMappedButNotSetAsOutlook2007ContactExport
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testProvidedHeader
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVParserTest::testRoundtrip
csv_2f_parseSimpleToken__line149_176,Major,major_12,org.apache.commons.csv.CSVPrinterTest::testRandom
csv_2f_parseSimpleToken__line149_176,Major,major_16,org.apache.commons.csv.CSVLexerTest::testIgnoreEmptyLines
csv_2f_parseSimpleToken__line149_176,Major,major_16,org.apache.commons.csv.CSVLexerTest::testNextToken3Escaping
csv_2f_parseSimpleToken__line149_176,Major,major_16,org.apache.commons.csv.CSVParserTest::testBackslashEscaping
csv_2f_parseSimpleToken__line149_176,Major,major_16,org.apache.commons.csv.CSVParserTest::testBackslashEscaping2
csv_2f_parseSimpleToken__line149_176,Major,major_16,org.apache.commons.csv.CSVPrinterTest::testRandom
csv_11f_initializeHeader__line359_394,Major,major_1,org.apache.commons.csv.CSVParserTest::testDuplicateHeaders
csv_11f_initializeHeader__line359_394,Major,major_1,org.apache.commons.csv.CSVParserTest::testGetHeaderMap
csv_11f_initializeHeader__line359_394,Major,major_1,org.apache.commons.csv.CSVParserTest::testHeader
csv_11f_initializeHeader__line359_394,Major,major_1,org.apache.commons.csv.CSVParserTest::testHeaderComment
csv_11f_initializeHeader__line359_394,Major,major_1,org.apache.commons.csv.CSVParserTest::testHeaderMissing
csv_11f_initializeHeader__line359_394,Major,major_1,org.apache.commons.csv.CSVParserTest::testHeadersMissingException
csv_11f_initializeHeader__line359_394,Major,major_1,org.apache.commons.csv.CSVParserTest::testMappedButNotSetAsOutlook2007ContactExport
csv_11f_initializeHeader__line359_394,Major,major_1,org.apache.commons.csv.CSVParserTest::testProvidedHeader
csv_11f_initializeHeader__line359_394,Major,major_1,org.apache.commons.csv.CSVParserTest::testProvidedHeaderAuto
csv_11f_initializeHeader__line359_394,Major,major_1,org.apache.commons.csv.CSVParserTest::testSkipAutoHeader
csv_11f_initializeHeader__line359_394,Major,major_1,org.apache.commons.csv.CSVParserTest::testSkipSetHeader
csv_11f_initializeHeader__line359_394,Major,major_11,org.apache.commons.csv.CSVParserTest::testClose
csv_11f_initializeHeader__line359_394,Major,major_11,org.apache.commons.csv.CSVParserTest::testDuplicateHeaders
csv_11f_initializeHeader__line359_394,Major,major_11,org.apache.commons.csv.CSVParserTest::testGetHeaderMap
csv_11f_initializeHeader__line359_394,Major,major_11,org.apache.commons.csv.CSVParserTest::testHeader
csv_11f_initializeHeader__line359_394,Major,major_11,org.apache.commons.csv.CSVParserTest::testHeaderComment
csv_11f_initializeHeader__line359_394,Major,major_11,org.apache.commons.csv.CSVParserTest::testHeaderMissing
csv_11f_initializeHeader__line359_394,Major,major_11,org.apache.commons.csv.CSVParserTest::testHeaderMissingWithNull
csv_11f_initializeHeader__line359_394,Major,major_11,org.apache.commons.csv.CSVParserTest::testHeadersMissing
csv_11f_initializeHeader__line359_394,Major,major_11,org.apache.commons.csv.CSVParserTest::testHeadersMissingException
csv_11f_initializeHeader__line359_394,Major,major_11,org.apache.commons.csv.CSVParserTest::testMappedButNotSetAsOutlook2007ContactExport
csv_11f_initializeHeader__line359_394,Major,major_11,org.apache.commons.csv.CSVParserTest::testProvidedHeader
csv_11f_initializeHeader__line359_394,Major,major_11,org.apache.commons.csv.CSVParserTest::testProvidedHeaderAuto
csv_11f_initializeHeader__line359_394,Major,major_11,org.apache.commons.csv.CSVParserTest::testSkipAutoHeader
csv_11f_initializeHeader__line359_394,Major,major_11,org.apache.commons.csv.CSVParserTest::testSkipSetHeader
csv_11f_initializeHeader__line359_394,Major,major_11,org.apache.commons.csv.CSVRecordTest::testToMapWithShortRecord
csv_11f_initializeHeader__line359_394,Major,major_13,org.apache.commons.csv.CSVParserTest::testDuplicateHeaders
csv_11f_initializeHeader__line359_394,Major,major_13,org.apache.commons.csv.CSVParserTest::testHeadersMissingException
csv_11f_initializeHeader__line359_394,Major,major_10,org.apache.commons.csv.CSVParserTest::testDuplicateHeaders
csv_11f_initializeHeader__line359_394,Major,major_10,org.apache.commons.csv.CSVParserTest::testGetHeaderMap
csv_11f_initializeHeader__line359_394,Major,major_10,org.apache.commons.csv.CSVParserTest::testHeader
csv_11f_initializeHeader__line359_394,Major,major_10,org.apache.commons.csv.CSVParserTest::testHeaderComment
csv_11f_initializeHeader__line359_394,Major,major_10,org.apache.commons.csv.CSVParserTest::testHeaderMissing
csv_11f_initializeHeader__line359_394,Major,major_10,org.apache.commons.csv.CSVParserTest::testMappedButNotSetAsOutlook2007ContactExport
csv_11f_initializeHeader__line359_394,Major,major_10,org.apache.commons.csv.CSVParserTest::testProvidedHeader
csv_11f_initializeHeader__line359_394,Major,major_10,org.apache.commons.csv.CSVParserTest::testProvidedHeaderAuto
csv_11f_initializeHeader__line359_394,Major,major_10,org.apache.commons.csv.CSVParserTest::testSkipAutoHeader
csv_11f_initializeHeader__line359_394,Major,major_10,org.apache.commons.csv.CSVParserTest::testSkipSetHeader
csv_11f_initializeHeader__line359_394,Major,major_12,org.apache.commons.csv.CSVParserTest::testClose
csv_11f_initializeHeader__line359_394,Major,major_12,org.apache.commons.csv.CSVParserTest::testGetHeaderMap
csv_11f_initializeHeader__line359_394,Major,major_12,org.apache.commons.csv.CSVParserTest::testHeader
csv_11f_initializeHeader__line359_394,Major,major_12,org.apache.commons.csv.CSVParserTest::testHeaderComment
csv_11f_initializeHeader__line359_394,Major,major_12,org.apache.commons.csv.CSVParserTest::testHeaderMissing
csv_11f_initializeHeader__line359_394,Major,major_12,org.apache.commons.csv.CSVParserTest::testMappedButNotSetAsOutlook2007ContactExport
csv_11f_initializeHeader__line359_394,Major,major_12,org.apache.commons.csv.CSVParserTest::testProvidedHeader
csv_11f_initializeHeader__line359_394,Major,major_12,org.apache.commons.csv.CSVParserTest::testProvidedHeaderAuto
csv_11f_initializeHeader__line359_394,Major,major_12,org.apache.commons.csv.CSVParserTest::testSkipAutoHeader
csv_11f_initializeHeader__line359_394,Major,major_12,org.apache.commons.csv.CSVParserTest::testSkipSetHeader
csv_11f_initializeHeader__line359_394,Major,major_12,org.apache.commons.csv.CSVRecordTest::testToMapWithShortRecord
csv_11f_initializeHeader__line359_394,Major,major_14,org.apache.commons.csv.CSVParserTest::testHeaderMissingWithNull
csv_11f_initializeHeader__line359_394,Major,major_14,org.apache.commons.csv.CSVParserTest::testHeadersMissing
gson_2f_peek__line86_127,Major,major_1,com.google.gson.internal.bind.JsonElementReaderTest::testArray
gson_2f_peek__line86_127,Major,major_1,com.google.gson.internal.bind.JsonElementReaderTest::testObject
gson_2f_peek__line86_127,Major,major_11,com.google.gson.functional.StreamingTypeAdaptersTest::testFromJsonTree
gson_2f_peek__line86_127,Major,major_11,com.google.gson.functional.TypeHierarchyAdapterTest::testTypeHierarchy
gson_2f_peek__line86_127,Major,major_11,com.google.gson.internal.bind.JsonElementReaderTest::testArray
gson_2f_peek__line86_127,Major,major_11,com.google.gson.internal.bind.JsonElementReaderTest::testBooleans
gson_2f_peek__line86_127,Major,major_11,com.google.gson.internal.bind.JsonElementReaderTest::testLenientNansAndInfinities
gson_2f_peek__line86_127,Major,major_11,com.google.gson.internal.bind.JsonElementReaderTest::testNestedArrays
gson_2f_peek__line86_127,Major,major_11,com.google.gson.internal.bind.JsonElementReaderTest::testNulls
gson_2f_peek__line86_127,Major,major_11,com.google.gson.internal.bind.JsonElementReaderTest::testNumbers
gson_2f_peek__line86_127,Major,major_11,com.google.gson.internal.bind.JsonElementReaderTest::testNumbersFromStrings
gson_2f_peek__line86_127,Major,major_11,com.google.gson.internal.bind.JsonElementReaderTest::testSkipValue
gson_2f_peek__line86_127,Major,major_11,com.google.gson.internal.bind.JsonElementReaderTest::testStrictNansAndInfinities
